Date;Identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
15/03/2018 15:35;1783679026895520    ;Homme;2016;Initiale;ENR;Activite;Public;CDI;France;Occitanie;;7;SNCF Reseau;5000_;Production - Exploitation ;Attache Cadre Service Electrique Maintenance et Travaux;Transports (Services);30000;NON;NON;NON;NON;5;5;4;4;5
11/05/2018 17:09;1889196166142850    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;France;ile-de-France;;7;ERESE;50_249;Etudes - Conseil et expertise (autre qu'informatique);Consultant;Societes de conseil, bureaux d'etudes;30000;NON;NON;NON;NON;4;5;4;4;4
09/03/2018 08:11;1783551791493310    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;France;ile-de-France;;12;ETDS;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur de projet;Societes de conseil, bureaux d'etudes;35000;NON;NON;NON;OUI;4;5;4;4;4
20/03/2018 18:10;1776106803647000    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;Etranger;;Suisse;19;SwissHydrogen;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur developpement ;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);51000;NON;NON;NON;NON;4;4;4;5;3
08/03/2018 21:00;1776019459092900    ;Homme;2016;Initiale;ENR;Recherche;;;;;;;;;;;;;;;;;;;;;
13/03/2018 12:03;1769007981249560    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;France;ile-de-France;;12;CITAE;50_249;Etudes - Conseil et expertise (autre qu'informatique);Responsable de mission;Construction, BTP;33300;NON;NON;NON;OUI;5;5;4;5;4
14/03/2018 15:50;1899292521893160    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;France;ile-de-France;;12;GIS MIC Nucleaire;50_249;Achats, approvisionnements, logistique ;Inspecteur essais mecaniques ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;34000;NON;NON;NON;OUI;4;5;4;4;2
08/03/2018 18:13;1768183605485420    ;Homme;2016;Initiale;ENR;Activite;Prive;CDI;Etranger;;Irlande;24;forte renewables;_10;Etudes - Conseil et expertise (autre qu'informatique);Country manager - project engineer;Societes de conseil, bureaux d'etudes;30000;NON;NON;OUI;OUI;5;5;5;5;5
14/03/2018 14:56;1776167203832290    ;Femme;2016;Initiale;IG;Volontariat;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:18;1767911676181750    ;Femme;2016;Initiale;IG;Activite;Prive;CDI;France;Pays de la Loire;;24;CGI;5000_;Etudes et developpement en systemes d'information ;Ingenieur des technologies de l'information;Activites informatiques et services d'information (TIC services);31000;NON;NON;NON;OUI;4;4;3;3;5
09/03/2018 09:38;1788516703736650    ;Femme;2016;Initiale;IG;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:30;1783101037010870    ;Femme;2016;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;Solutec;250_4999;Ressources humaines ;Responsable Recrutement ;Activites informatiques et services d'information (TIC services);35000;OUI;NON;NON;NON;4;5;4;3;5
08/03/2018 17:29;1798760223232460    ;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;24;Adobe;5000_;Informatique industrielle et technique ;Digital Markering Consultant;Activites informatiques et services d'information (TIC services);40000;NON;NON;NON;NON;4;5;5;5;5
26/03/2018 10:26;1788692464408060    ;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;24;Alteca;250_4999;Etudes et developpement en systemes d'information ;Ingenieur developpement ;Activites informatiques et services d'information (TIC services);34000;NON;NON;NON;NON;4;5;3;4;5
11/03/2018 15:24;1782332406941580    ;Homme;2016;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;33;CGI;5000_;Etudes et developpement en systemes d'information ;Ingenieur en technologie de l'informatique;Activites informatiques et services d'information (TIC services);34000;OUI;NON;OUI;NON;4;5;4;5;5
17/03/2018 04:20;1782520390078810    ;Homme;2016;Initiale;IG;Sans activite volontairement;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:32;1783049615948640    ;Homme;2016;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;30;Sopra Steria Group;5000_;Etudes et developpement en systemes d'information ;Senior Engineer;Industrie des technologies de l'Information et de la Communication (TIC);38290;OUI;NON;NON;NON;5;5;5;5;5
08/03/2018 23:58;1783303729803930    ;Femme;2016;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;18;Safran;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Software Engineer;Industrie automobile, aeronautique, navale, ferroviaire;40000;NON;NON;NON;NON;4;5;3;4;3
08/03/2018 17:48;1789034154590610    ;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Pays de la Loire;;1;;5000_;Ma?trise d'ouvrage ;Business Analyst;Autres activites specialisees, scientifiques et techniques;39000;NON;NON;NON;OUI;4;3;4;5;5
24/05/2018 18:11;1968316585347690    ;Homme;2016;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;27;Sopra Steria;250_4999;;;Activites informatiques et services d'information (TIC services);31000;OUI;NON;OUI;OUI;;5;2;5;4
09/03/2018 08:30;1767833505076640    ;Homme;2016;Initiale;MI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;EXSTO;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur etudes;Autres activites specialisees, scientifiques et techniques;34375;NON;NON;NON;OUI;4;5;3;4;4
09/03/2018 21:00;1789138953630590    ;Homme;2016;Initiale;MI;Activite;Prive;CDI;France;ile-de-France;;2;Safran Engineering Services;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur calcul de performances avion;Industrie automobile, aeronautique, navale, ferroviaire;37000;NON;NON;NON;NON;5;5;4;4;2
08/03/2018 17:32;1789471904307210    ;Homme;2016;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
23/04/2018 15:34;1788913345952660    ;Femme;2016;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 23:25;1782520393975250    ;Homme;2016;Initiale;MI;Activite;Prive;CDI;France;ile-de-France;;18;GP-Concept;_10;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Charge d'affaires;Societes de conseil, bureaux d'etudes;36500;OUI;OUI;OUI;OUI;5;4;3;5;5
08/03/2018 17:24;1783298117244180    ;Homme;2016;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:51;1982421121197550    ;Homme;2016;Initiale;MI;Activite;Prive;CDI;Etranger;;Pologne ;20;LPF SOMMIERES ;250_4999;Methodes, controle de production, maintenance;Chef de projet ;Industrie automobile, aeronautique, navale, ferroviaire;34125;NON;NON;NON;OUI;5;5;4;4;4
08/03/2018 17:26;1776167054266030    ;Femme;2016;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:50;1768453717959910    ;Homme;2016;Initiale;MAT;Activite;Public;CDD;France;Occitanie;;6;Universite de Montpellier;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);;Industrie chimique;24000;NON;NON;NON;OUI;4;3;2;4;5
17/03/2018 11:12;1788460092295210    ;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;Hauts-de-France;;20;DECATHLON;5000_;Production - Exploitation ;INGENIEUR COMPOSANT ET TECHNOLOGIE;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;33000;NON;OUI;NON;OUI;5;5;4;5;4
17/03/2018 20:07;1894034281641740    ;Femme;2016;Professionalisation;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:50;1757379921945330    ;Homme;2016;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:54;1783100974718700    ;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;2;ALTEN SO;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'application - consultant;Industrie automobile, aeronautique, navale, ferroviaire;28800;NON;NON;NON;OUI;4;5;3;4;5
16/03/2018 19:29;1783551664640630    ;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;18;INDUSTRIAL LASER SYSTEMS;10_19;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur R&D procedes laser / specialiste materiaux;Autres activites specialisees, scientifiques et techniques;33600;NON;NON;NON;NON;5;5;4;5;3
20/03/2018 11:38;1802846052462780    ;Homme;2016;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 20:21;1776615827742480    ;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;Pays de la Loire;;17;Alten SA;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur d'etudes recherche et technologie;Industrie automobile, aeronautique, navale, ferroviaire;32000;NON;NON;NON;OUI;4;5;2;3;5
30/04/2018 17:59;1782714740771440    ;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;7;Arjowiggins Security;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur R&D Elements de securite;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);34000;OUI;NON;NON;OUI;3;4;3;3;2
15/03/2018 17:31;1783101109430220    ;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;1;Rossignol;250_4999;Qualite, securite, s?rete de fonctionnement ;Ingenieur qualite fournisseur;Autres secteurs ;;NON;NON;NON;OUI;1;4;3;4;4
14/03/2018 16:49;1788460157927700    ;Homme;2016;Initiale;MAT;Activite;Public;CDD;France;Grand Est;;2;Universite de Reims Champagne Ardennes;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur de Recherche;Enseignement, recherche;26400;NON;NON;NON;OUI;1;4;4;5;3
13/03/2018 00:07;1794637799468610    ;Homme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
13/03/2018 15:26;1799240276425990    ;Femme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
14/03/2018 14:53;1788412944803850    ;Homme;2016;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;18;Alter Solutions (prestataire pour Airbus Space Equipment) ;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Technologue;Industrie automobile, aeronautique, navale, ferroviaire;34200;NON;OUI;NON;OUI;2;1;3;2;1
16/03/2018 19:26;1788639812991470    ;Femme;2016;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;8;PLANITEC (en prestation chez EDF DT);250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur attache d'etudes;Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques;32000;NON;OUI;NON;NON;2;4;2;3;4
09/04/2018 16:52;1782520512834500    ;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;France;Centre-Val de Loire;;1;ENDEL-ENGIE;250_4999;Production - Exploitation ;Charge d'affaires Nucleaire;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;35000;OUI;OUI;OUI;OUI;4;4;4;5;3
09/03/2018 09:06;1789139230267320    ;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;5;BOCCARD;250_4999;Qualite, securite, s?rete de fonctionnement ;Mandate Qualite;Autres secteurs ;37000;OUI;NON;OUI;OUI;5;4;4;5;5
09/03/2018 13:15;1782920965133030    ;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;France;Normandie;;17;SOCOTEC POWER SERVICES;5000_;Methodes, controle de production, maintenance;Chef de projet;Societes de conseil, bureaux d'etudes;52000;OUI;OUI;OUI;OUI;5;4;4;5;3
14/03/2018 21:07;1783551861223210    ;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;France;Occitanie;;16;Altran ;5000_;Methodes, controle de production, maintenance;Ingenieur consultant;Industrie automobile, aeronautique, navale, ferroviaire;32500;NON;NON;NON;OUI;4;5;4;5;4
14/03/2018 15:02;1776166979008570    ;Homme;2016;Apprentissage;EGC;Activite;Public;CDI;France;Grand Est;;17;SNCF Reseau;5000_;Etudes - Conseil et expertise (autre qu'informatique);Correspondant hydraulique;Transports (Services);30000;OUI;NON;NON;OUI;3;5;4;4;2
08/03/2018 19:40;1882421149142780    ;Femme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;ile-de-France;;4;SPAC;250_4999;Production - Exploitation ;Conducteur de travaux;Construction, BTP;38000;OUI;OUI;OUI;OUI;4;3;3;4;4
14/03/2018 21:21;1776166905404100    ;Femme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;11;CACG;50_249;Ingenierie MOE;Chargee de mission infrastructures hydrauliques;Autres secteurs ;;NON;OUI;NON;OUI;4;5;3;4;4
02/05/2018 09:35;1798575230918060    ;Femme;2016;Apprentissage;EGC;Activite;Prive;Contrat d'expatriation;Etranger;;Sierra Leone;4;Medecins Sans Frontieres;250_4999;Ma?trise d'ouvrage ;WatSan Manager;Autres secteurs ;;OUI;OUI;OUI;NON;5;5;5;5;5
10/03/2018 21:53;1875345038212540    ;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;ile-de-France;;1;Alter Solutions (bo?te de presta) / Merck Millipore (client);5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur R&D water process;Industrie chimique;40000;NON;NON;NON;NON;4;3;4;4;2
22/03/2018 08:45;1888486991852680    ;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;Etranger;;Polynesie Fran?aise ;8;LUSEO PACIFIC ;10_19;Commercial(e) (dont ingenieur(e) d'affaire) ;Charge d'affaires VRD;Construction, BTP;;OUI;OUI;OUI;OUI;5;5;5;5;5
08/03/2018 19:17;1775265359931030    ;Femme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;Corse;;17;CETA Environnement;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Autres activites specialisees, scientifiques et techniques;27300;NON;NON;NON;OUI;4;5;3;3;5
23/03/2018 14:04;1789078743073440    ;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;18;GAXIEU INGENIERIE;50_249;Ma?trise d'oeuvre infrastructures VRD;Ingenieur Conducteur de travaux;Societes de conseil, bureaux d'etudes;31000;NON;OUI;NON;OUI;5;5;4;4;4
13/03/2018 19:34;1794775458291640    ;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;17;SOGEA SUD HYDRAULIQUE;5000_;Production - Exploitation ;Conducteur de travaux;Construction, BTP;38570;OUI;OUI;OUI;OUI;5;5;4;5;5
15/03/2018 07:30;1782401307107040    ;Homme;2016;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;0;Aquadoc;20_49;Travaux et Maintenance ;Charge d'affaire;Production et distribution d'eau assainissement, gestion des dechets et depollution;48000;OUI;OUI;OUI;OUI;4;;;;
15/03/2018 20:56;1788639858775910    ;Femme;2016;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;11;Alten;250_4999;Informatique industrielle et technique ;;Industrie automobile, aeronautique, navale, ferroviaire;;;;;;;;;;
08/03/2018 17:57;1798487221615820    ;Homme;2016;Apprentissage;SE;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;13;Alten;5000_;Qualite, securite, s?rete de fonctionnement ;Consultant;Societes de conseil, bureaux d'etudes;28200;NON;NON;NON;OUI;4;5;2;4;4
09/03/2018 15:00;1783036971970720    ;Femme;2016;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;17;Viveris Technologies;250_4999;Informatique industrielle et technique ;Ingenieure Systemes Embarques;Industrie automobile, aeronautique, navale, ferroviaire;31080;NON;NON;NON;NON;4;4;3;3;5
08/03/2018 17:41;1798488075629090    ;Femme;2016;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;18;Gaxieu Ingenierie;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Societes de conseil, bureaux d'etudes;28000;NON;NON;NON;NON;4;4;3;4;2
09/03/2018 09:37;1788636022996220    ;Femme;2016;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;18;Suez Consulting;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur de projet en hydraulique ;Societes de conseil, bureaux d'etudes;31400;NON;NON;NON;OUI;1;5;4;5;5
19/03/2018 12:45;1882326620559430    ;Homme;2016;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:17;1798575226519670    ;Femme;2016;Initiale;STE;Activite;Prive;CDI;France;Normandie;;18;IRH Ingenieur Conseil;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Chargee d'etudes - Maitrise d'Oeuvre;Societes de conseil, bureaux d'etudes;30000;NON;NON;NON;OUI;4;5;3;4;3
20/03/2018 19:36;1798891359878950    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;Bretagne;;18;Cycl'eau ingenierie;_10;;Charge d'etudes traitement de l'eau ;Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques;21000;NON;NON;NON;NON;5;5;4;3;4
17/03/2018 11:13;1775265273928660    ;Femme;2016;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;Electricite de France - Centre d'Ingenierie Hydraulique;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur d'etudes en hydraulique;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);37000;NON;NON;NON;NON;4;5;4;4;5
08/03/2018 18:05;1767838880673710    ;Homme;2016;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
17/03/2018 20:21;1798760313419580    ;Homme;2016;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
26/03/2018 14:40;1882421143088620    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;Guyane;;19;Guyane Technique Infrastructure;10_19;Ma?tre d'oeuvre;Charge d'affaires hydraulique et environnement;Societes de conseil, bureaux d'etudes;36300;NON;OUI;NON;OUI;5;4;4;4;3
08/03/2018 18:58;1782457796618290    ;Femme;2016;Initiale;STE;Activite;Prive;Contrat d'expatriation;Etranger;;Canada;10;Bionest Technologies;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Chargee de projets recherche et developpement;Recherche-developpement scientifique;28229;OUI;OUI;OUI;OUI;5;5;3;5;5
09/03/2018 09:38;1783165146986880    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;11;Rhone Cevennes Ingenierie;10_19;Etudes - Conseil et expertise (autre qu'informatique);Charge d'etudes;Societes de conseil, bureaux d'etudes;27600;NON;OUI;NON;OUI;3;5;2;5;1
10/03/2018 20:48;1798487317435050    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;Bretagne;;15;dci environnement;20_49;Etudes - Conseil et expertise (autre qu'informatique);charge d'etudes milieux aquatiques;Autres activites specialisees, scientifiques et techniques;;NON;NON;NON;OUI;3;4;3;4;5
14/03/2018 16:31;1794190670246510    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;4;BEI;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur charge de projet en hydraulique;Societes de conseil, bureaux d'etudes;28000;NON;NON;NON;OUI;4;4;3;3;5
08/03/2018 17:33;1803013596808820    ;Homme;2016;Initiale;STE;Activite;Prive;CDI;France;ile-de-France;;5;Test ingenierie ;20_49;Ma?trise d'ouvrage ;Ingenieur Charge D'etudes ;Societes de conseil, bureaux d'etudes;27950;;;;OUI;4;5;3;5;3
08/03/2018 19:50;1768015126454010    ;Femme;2016;Initiale;STE;Activite;Public;CDD;France;Hauts-de-France;;10;Pole metropolitain de la cote d'opale;_10;Ma?trise d'ouvrage ;Chargee de mission Prevention des Inondations;Administration d'etat, Collectivites territoriales, Hospitaliere;24600;NON;OUI;NON;OUI;1;5;;4;
08/03/2018 18:17;1775408740278300    ;Femme;2016;Professionalisation;STE;Activite;Prive;CDD;France;Occitanie;;11;IGEADT Ingenieur Conseil;_10;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur projet AEP - Assainissement - EP - VRD;Societes de conseil, bureaux d'etudes;25446;NON;NON;NON;OUI;4;3;4;4;4
15/03/2018 07:47;1793744558919620    ;Homme;2016;Professionalisation;STE;Activite;Prive;CDD;France;Bourgogne-Franche-Comte;;18;Veolia Eau;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur de bureau d'etude;Production et distribution d'eau assainissement, gestion des dechets et depollution;;NON;OUI;NON;OUI;4;4;3;5;4
09/03/2018 10:24;1788410722794740    ;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;6;Safran Aircraft Engines;5000_;Methodes, controle de production, maintenance;Pilote d'industrialisation;Industrie automobile, aeronautique, navale, ferroviaire;44000;NON;OUI;NON;OUI;1;5;4;3;2
14/03/2018 16:35;1775408573569340    ;Homme;2015;Initiale;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;1;PEREN-IT;20_49;Commercial(e) (dont ingenieur(e) d'affaire) ;INGeNIEUR COMMERCIAL;Industrie des technologies de l'Information et de la Communication (TIC);41000;NON;NON;NON;NON;4;5;4;5;3
08/03/2018 23:02;1775414081707000    ;Femme;2015;Initiale;GBA;Activite;Prive;CDI;France;;;27;Poppies berlidon;250_4999;Qualite, securite, s?rete de fonctionnement ;Coordinatrice QSE;Industrie agroalimentaire ;32800;OUI;NON;OUI;OUI;4;5;3;4;2
13/03/2018 08:48;1758626839506070    ;Homme;2015;Initiale;ENR;Activite;Prive;Contrat local;Etranger;;Cambodge;27;Entrepreneurs du monde co.,LTD;20_49;Direction generale ;Program manager;energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);16200;OUI;OUI;OUI;OUI;5;5;3;5;4
14/03/2018 17:57;1802845967927860    ;Homme;2015;Initiale;MEA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;7;Smile;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Ingenieur d'affaires;Activites informatiques et services d'information (TIC services);32000;NON;NON;NON;NON;4;5;3;4;5
10/03/2018 14:09;1807215231163560    ;Homme;2015;Professionalisation;IG;Activite;Public;CDI;France;Provence-Alpes-Cote d'Azur;;14;Gendarmerie Nationale;5000_;Securite publique;Sous-officier de gendarmerie mobile;Administration d'etat, Collectivites territoriales, Hospitaliere;36000;NON;NON;NON;NON;5;5;5;3;4
09/03/2018 13:05;1783049799429820    ;Femme;2015;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;1;Veolia;5000_;Production - Exploitation ;Responsable d'equipe;Production et distribution d'eau assainissement, gestion des dechets et depollution;33800;OUI;OUI;OUI;OUI;3;5;4;4;4
15/03/2018 11:19;1794680960863590    ;Homme;2015;Initiale;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;18;Naturex;250_4999;Production - Exploitation ;Chef d'atelier ;Industrie chimique;34000;OUI;NON;OUI;NON;5;5;4;5;5
14/03/2018 17:24;1899018396732320    ;Femme;2015;Initiale;MEA;Activite;Prive;CDI;Etranger;;Malaisie;17;Gleneagles Kota KINABALU;250_4999;Assistance technique;TECHNICIEN BIOMeDICAL;Sante humaine et action sociale;6000;NON;NON;OUI;OUI;3;4;3;3;5
14/03/2018 15:16;1788460148376890    ;Homme;2015;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;18;AQUALABO;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur d'etudes R&D;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);34000;NON;NON;NON;OUI;4;5;4;5;4
15/03/2018 18:28;1794775597428280    ;Homme;2015;Initiale;MEA;Volontariat;;;;;;;;;;;;;;;;;;;;;
14/03/2018 20:09;1798760221874020    ;Homme;2015;Initiale;ENR;Activite;Prive;CDI;France;ile-de-France;;36;Plan02;_10;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur chef de projet - Responsable ;Construction, BTP;40000;OUI;NON;NON;OUI;4;4;3;5;3
14/03/2018 18:42;1776091882446630    ;Femme;2015;Initiale;ENR;Activite;Public;CDD;France;Occitanie;;26;;50_249;Ma?trise d'ouvrage ;;Enseignement, recherche;;;;;;;;;;
14/03/2018 15:30;1776242171247820    ;Homme;2015;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;3;Orange Cyberdefense;50_249;Ma?trise d'ouvrage ;Chef de projet;Industrie des technologies de l'Information et de la Communication (TIC);45000;NON;OUI;OUI;OUI;4;5;4;2;3
11/03/2018 11:03;1775345104087020    ;Homme;2015;Initiale;STE;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;30;ACTALIA;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Charge de projets Environnement;Industrie agroalimentaire ;26400;NON;OUI;NON;OUI;4;5;3;4;5
10/03/2018 01:19;1767473227295350    ;Homme;2015;Initiale;MI;Activite;Prive;CDI;France;ile-de-France;;30;Apside Technologies;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Ingenieur d'affaires;Industrie automobile, aeronautique, navale, ferroviaire;54400;OUI;OUI;OUI;OUI;1;5;5;5;3
23/03/2018 14:18;1767833503373530    ;Homme;2015;Apprentissage;EGC;Activite;Prive;CDI;France;ile-de-France;;30;SUEZ Eau France;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur hydraulicien;Production et distribution d'eau assainissement, gestion des dechets et depollution;43700;NON;NON;OUI;OUI;4;5;3;4;
08/03/2018 17:55;1782332335839360    ;Homme;2015;Professionalisation;IG;Activite;Prive;CDI;France;Occitanie;;30;Zendesk;250_4999;Informatique industrielle et technique ;Software Engineer;Activites informatiques et services d'information (TIC services);44982;NON;NON;NON;OUI;5;5;3;3;5
26/03/2018 17:51;1889471553378420    ;Homme;2015;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;3;Elmatec;10_19;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur Projets;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);36000;NON;OUI;NON;OUI;4;4;4;5;4
08/03/2018 17:58;1777133585322030    ;Femme;2015;Initiale;MEA;Activite;Prive;CDI;France;Centre-Val de Loire;;5;POWER SYSTEM TECHNOLOGY;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur junior;Industrie automobile, aeronautique, navale, ferroviaire;29000;NON;NON;NON;OUI;3;1;2;0;0
09/03/2018 17:37;1767833595276880    ;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;Occitanie;;26;;5000_;Methodes, controle de production, maintenance;Specialiste en technologie de production;Industrie automobile, aeronautique, navale, ferroviaire;38000;NON;NON;NON;NON;4;5;4;4;5
09/03/2018 14:57;1798714260077950    ;Homme;2015;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;14;MI-GSO;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur Projet;Societes de conseil, bureaux d'etudes;34000;NON;NON;NON;NON;3;4;3;4;2
